,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
365,Contos-pulga,Beatriz Osés ; il. de Miguel Ángel Diéz ; trad. Elisabete Ramos,"Matosinhos : Kalandraka, 2013",19,Antes 2017,9 - 11 anos,Literatura,Beatriz Osés , il. de Miguel Ángel Diéz ; trad. Elisabete Ramos
366,O mistério do coelho pensante,Clarice Lispector ; il. de Susana Oliveira,ISBN: 978-989-641-353-8,19,Antes 2017,9 - 11 anos,Literatura,Clarice Lispector , il. de Susana Oliveira
367,O barco de chocolate : contos para crianças e não só,Cristina Norton ; il. Danuta Wojciechowska,"Lisboa : Dom Quixote, 2013",19,Antes 2017,9 - 11 anos,Literatura,Cristina Norton , il. Danuta Wojciechowska
368,A minha família é a melhor do mundo : e a tua?,"Joana Miranda, Sofia Neves ; il. Luís Romano","Lisboa : Fonte da Palavra, 2013",19,Antes 2017,9 - 11 anos,Literatura,"Joana Miranda, Sofia Neves ", il. Luís Romano
369,Um atalho no tempo,Madeleine L'Engle ; trad. Susana Serrão,"Alfragide : Oficina do Livro, 2013",19,Antes 2017,9 - 11 anos,Literatura,Madeleine L'Engle , trad. Susana Serrão
370,A menina de vermelho,história e il. por Roberto Innocenti ; escrito por Aaron Frisch ; trad. Gabriela Rocha Alves,"Matosinhos : Kalandraka, 2013",19,Antes 2017,9 - 11 anos,Literatura,história e il. por Roberto Innocenti , escrito por Aaron Frisch ; trad. Gabriela Rocha Alves
371,Trinta por uma linha,António Torrado ; il. Cristina Malaquias,"Porto : Civilização, 2013",19,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Cristina Malaquias
372,O circo da lua,texto André Gago ; il. Marina Palácio,"Alfragide : Asa II, 2013",19,Antes 2017,9 - 11 anos,Literatura,texto André Gago , il. Marina Palácio
373,O boião mágico,Margarida Fonseca Santos,"Barcarena : Presença, 2013",19,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos,
374,O meu livro de adivinhas,Astrid Lindgren ; il. Lauren Child ; trad. Maria do Céu Mascarenhas,"Amadora : Booksmile, 2013",19,Antes 2017,9 - 11 anos,Literatura,Astrid Lindgren , il. Lauren Child ; trad. Maria do Céu Mascarenhas
375,Pippi das meias altas,James Joyce ; il. Tomislav Torjanac ; trad. Joana Morais Varela,"Lisboa : Vega, 2013",19,Antes 2017,9 - 11 anos,Literatura,James Joyce , il. Tomislav Torjanac ; trad. Joana Morais Varela
376,O meu livro de anedotas,texto René Goscinny ; il. de Sempé ; trad. Luisa Lobão Moniz,"Alfragide : Teorema, 2013",19,Antes 2017,9 - 11 anos,Literatura,texto René Goscinny , il. de Sempé ; trad. Luisa Lobão Moniz
377,O gato e o diabo,Miguel Sousa Tavares ; il. de Fernanda Fragateiro,"Alfragide : Oficina do Livro, 2012",19,Antes 2017,9 - 11 anos,Literatura,Miguel Sousa Tavares , il. de Fernanda Fragateiro
378,As aventuras do menino Nicolau,introd. e notas Urbano Tavares Rodrigues ; il. Estela Baptista Costa,"Lisboa : Vega, 2012",20,Antes 2017,9 - 11 anos,Literatura,introd. e notas Urbano Tavares Rodrigues , il. Estela Baptista Costa
379,O segredo do rio,Clarice Lispector ; il. de Flor Opazo,ISBN: 978-989-641-310-1,20,Antes 2017,9 - 11 anos,Literatura,Clarice Lispector , il. de Flor Opazo
380,Romanceiro português,José Vaz ; il. Elsa Navarro,"Porto : Trampolim, 2012",20,Antes 2017,9 - 11 anos,Literatura,José Vaz , il. Elsa Navarro
381,A mulher que matou os peixes,texto de Anna Castagnoli ; il. Isabelle Arsenault ; trad. Ângela Barroqueiro,"Portevedra : OQO Ed., 2012",20,Antes 2017,9 - 11 anos,Literatura,texto de Anna Castagnoli , il. Isabelle Arsenault ; trad. Ângela Barroqueiro
382,"Celestino, o rato da biblioteca",Adam Blade ; trad. de Francisco Silva Pereira,ISBN: 978-989-27-0114-1,20,Antes 2017,9 - 11 anos,Literatura,Adam Blade , trad. de Francisco Silva Pereira
383,A caixa das recordações,de James Barklee ; trad. de Manuela Pessoa,"Lisboa : Far Far Away Books, 2012",20,Antes 2017,9 - 11 anos,Literatura,de James Barklee , trad. de Manuela Pessoa
384,"Tagus, o homem-cavalo",[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
385,Uma vida de cão : biografia canina,Jaime Cortesão ; il. de Victor Borges,"Lisboa : Vega, cop. 2012",20,Antes 2017,9 - 11 anos,Literatura,Jaime Cortesão , il. de Victor Borges
386,Mulan,"Rita Taborda Duarte, Maria João Lima","Alfragide : Caminho, 2012",20,Antes 2017,9 - 11 anos,Literatura,"Rita Taborda Duarte, Maria João Lima",
387,O romance das ilhas encantadas,encontrada por Shaun Tan ; trad. Gabriela Rocha Alves,"Matosinhos : Kalandraka, 2012",20,Antes 2017,9 - 11 anos,Literatura,encontrada por Shaun Tan , trad. Gabriela Rocha Alves
388,O Manel e o miúfa : o medo medricas,Davide Cali ; fot. Ninamasina ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2012",20,Antes 2017,9 - 11 anos,Literatura,Davide Cali , fot. Ninamasina ; trad. Miguel Gouveia
389,A coisa perdida,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
390,Arturo,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
391,Cinderella,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
392,The jungle book : Mowgli meets Baloo,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
393,Ratatouille : (rat.a.too.ee),texto de Carlos Nogueira ; il. de David Pintor,"Porto : Tcharan, 2012",20,Antes 2017,9 - 11 anos,Literatura,texto de Carlos Nogueira , il. de David Pintor
394,Aladdin,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
395,O grande chefe,Barbara Lehman ; trad. Alberto Freire,"Lisboa : Ana Paula Faria - Gatafunho, 2012",20,Antes 2017,9 - 11 anos,Literatura,Barbara Lehman , trad. Alberto Freire
396,The Lion king,by James Barklee,"London : Far Far Away Books, 2012",20,Antes 2017,9 - 11 anos,Literatura,by James Barklee,
397,O livro vermelho,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",20,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
398,Sad tales for me : a biodography,texto de Inés Almagro ; il. de Mikel Mardones ; trad. do espanhol Elisabete Ramos,"Pontevedra : OQO Ed., 2012",21,Antes 2017,9 - 11 anos,Literatura,texto de Inés Almagro , il. de Mikel Mardones ; trad. do espanhol Elisabete Ramos
399,Wall-e,Lynda Edwards ; il. Dean Beattie,"Harlow : Person Education, 2012",21,Antes 2017,9 - 11 anos,Literatura,Lynda Edwards , il. Dean Beattie
400,As luvas do capuchinho,Silvia Santirosi ; il. Chiara Carrer,"Pontevedra : OQO Ed., 2012",21,Antes 2017,9 - 11 anos,Literatura,Silvia Santirosi , il. Chiara Carrer
401,The outsiders,"Ana Soares, Bárbara Wong","Carnaxide : Alfaguara, 2012",21,Antes 2017,9 - 11 anos,Literatura,"Ana Soares, Bárbara Wong",
402,O comboio,texto Maria do Rosário Pedreira ; il. João Fazenda,"Alfragide : Dom Quixote, 2012",21,Antes 2017,9 - 11 anos,Literatura,texto Maria do Rosário Pedreira , il. João Fazenda
403,No mundo dos mortos,Maria da Conceição Vicente ; il. Teresa Lares,"Porto : Trinta Por Uma Linha, 2012",21,Antes 2017,9 - 11 anos,Literatura,Maria da Conceição Vicente , il. Teresa Lares
404,A minha primeira Amália,texto Carla Maia de Almeida ; il. Alex Gozblau,ISBN: 978-989-96028-8-5,21,Antes 2017,9 - 11 anos,Literatura,texto Carla Maia de Almeida , il. Alex Gozblau
405,A bicha moira,"Ana Maria Magalhães, Isabel Alçada ; il. de Helena Simas","Alfragide : Caminho, imp. 2012",21,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. de Helena Simas
406,A lebre de chumbo,Maria Teresa Maia Gonzalez ; il. Cristina Malaquias,ISBN: 978-989-27-0465-4,21,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Cristina Malaquias
407,Os primos e a bruxa Cartuxa,[texto e il.] Pedro Seromenho,"Braga : Paleta de Letras, cop. 2012",21,Antes 2017,9 - 11 anos,Literatura,[texto e il.] Pedro Seromenho,
408,O castelo dos livros,Sara Monteiro,"Alfragide : Caminho, cop. 2012",21,Antes 2017,9 - 11 anos,Literatura,Sara Monteiro,
409,"900 História de um rei : Afonso Henriques, 1109-2009",João Gomes de Abreu ; il. Yara Kono,"Carcavelos : Planeta Tangerina, 2012",21,Antes 2017,9 - 11 anos,Literatura,João Gomes de Abreu , il. Yara Kono
410,A lebre e o raminho de salsa : e outras histórias,"Irmãos Grimm ; trad., introd. e notas de Teresa Aica Bairos","[S.l.] : Temas e Debates : Círculo de Leitores, 2012",21,Antes 2017,9 - 11 anos,Literatura,Irmãos Grimm ," trad., introd. e notas de Teresa Aica Bairos"
411,A ilha,Izabella Hearn ; il. Alek Sorirovski,ISBN: 978-1-4082-6404-1,21,Antes 2017,9 - 11 anos,Literatura,Izabella Hearn , il. Alek Sorirovski
412,Contos da infância e do lar,Ramón Caride ; il. Miguelanxo Prado ; trad. Dina Almeida,"Porto : Deriva, 2012",21,Antes 2017,9 - 11 anos,Literatura,Ramón Caride , il. Miguelanxo Prado ; trad. Dina Almeida
413,African Safari,Ana Saldanha ; capa e il. Pedro Brito,ISBN: 978-972-21-2565-9,21,Antes 2017,9 - 11 anos,Literatura,Ana Saldanha , capa e il. Pedro Brito
414,Perigo vegetal,texto e il. Catarina Sobral,"Lisboa : Orfeu Negro, 2012",21,Antes 2017,9 - 11 anos,Literatura,texto e il. Catarina Sobral,
415,O galo que nunca mais cantou e outras histórias,Alice Vieira,"Lisboa : Caminho, imp. 2012",21,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
416,Achimpa,Alexandre Honrado,ISBN: 978-972-680-835-0,21,Antes 2017,9 - 11 anos,Literatura,Alexandre Honrado,
417,Vinte cinco a sete vozes,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",21,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
418,É preciso amar devagar,António Torrado,ISBN: 978-972-21-2561-1,22,Antes 2017,9 - 11 anos,Literatura,António Torrado,
419,The hunchback of Notre Dame,Rosa Mesquita ; com desenhos posteriores de Gémeo Luís,ISBN: 978-989-8324-10-8,22,Antes 2017,9 - 11 anos,Literatura,Rosa Mesquita , com desenhos posteriores de Gémeo Luís
420,Atirem-se ao ar! : o que nunca ninguém contou de uma viagem histórica,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",22,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
421,A minha primeira língua,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",22,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
422,Chicken little,Maria Parr ; il. Sebastião Peixoto ; trad. Maria Benvinda Álvares,"Lisboa : Planeta Junior, 2012",22,Antes 2017,9 - 11 anos,Literatura,Maria Parr , il. Sebastião Peixoto ; trad. Maria Benvinda Álvares
423,Toy story,Nuno Matos Valente ; il. Joana Raimundo,"Alcobaça : Escafrando, 2012",22,Antes 2017,9 - 11 anos,Literatura,Nuno Matos Valente , il. Joana Raimundo
424,Corações de bolacha,Anna Kemp ; [il.] Sara Ogilvie,"Porto : Civilização, 2012",22,Antes 2017,9 - 11 anos,Literatura,Anna Kemp , [il.] Sara Ogilvie
425,A Ordem do Poço do Inferno,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",22,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
426,Uma princesa do pior,"Ana Soares, Bárbara Wong","Carnaxide : Alfaguara, 2012",22,Antes 2017,9 - 11 anos,Literatura,"Ana Soares, Bárbara Wong",
427,101  dalmatians,Clarice Lispector ; il. Flor Opazo,ISBN: 978-989-641-294-4,22,Antes 2017,9 - 11 anos,Literatura,Clarice Lispector , il. Flor Opazo
428,O túmulo perdido,Alice Vieira,"Lisboa : Caminho, imp. 2012",22,Antes 2017,9 - 11 anos,Literatura,Alice Vieira,
429,A vida íntima de Laura,Pedro Sena-Lino ; il. Sebastião Peixoto,"Vila do Conde : Booklândia, 2012",22,Antes 2017,9 - 11 anos,Literatura,Pedro Sena-Lino , il. Sebastião Peixoto
430,Trisavó de pistola à cinta e outras histórias,Alexandre Honrado,ISBN: 978-972-680-881-7,22,Antes 2017,9 - 11 anos,Literatura,Alexandre Honrado,
431,A árvore que não sabia sentir,Isabel Minhós Martins ; il. Bernardo Carvalho,"Carcavelos : Planeta Tangerina, 2012",22,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Bernardo Carvalho
432,"Mesmo que morras, telefona!",António Torrado ; il. Chico,"Porto : Civilização, cop. 2012",22,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Chico
433,O rapaz que gostava de aves : ( e de  muitas outras coisas), José Eduardo Agualusa ; il. Danuta Wojciechowska,ISBN: 978-972-20-4956-6,22,Antes 2017,9 - 11 anos,Literatura, José Eduardo Agualusa , il. Danuta Wojciechowska
434,Fábulas fabulosas : seleção do fabulário universal contado de novo,escreveu João Manuel Ribeiro ; il. Ricardo Rodrigues,"Porto : Trinta Por Uma Linha, 2012",22,Antes 2017,9 - 11 anos,Literatura,escreveu João Manuel Ribeiro , il. Ricardo Rodrigues
435,A rainha dos estapafúrdios,baseado no conto de Jacob & Wilhelm Grimm ; adapt. Suzanne Kabok ; trad. Elisabete Ramos ; il. Benjamin Lacombe,"Braga : Paleta de Letras, 2012",22,Antes 2017,9 - 11 anos,Literatura,baseado no conto de Jacob & Wilhelm Grimm , adapt. Suzanne Kabok ; trad. Elisabete Ramos ; il. Benjamin Lacombe
436,A casa grande : manifesto de cidadania,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",22,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
437,Branca de Neve,[ed. lit.] Disney,"Harlow : Pearson Education, 2012",22,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney,
438,The little mermaid : Ariel and the prince,"Ana Soares, Bárbara Wong","Carnaxide : Alfaguara, 2012",23,Antes 2017,9 - 11 anos,Literatura,"Ana Soares, Bárbara Wong",
439,Snow white and the seven dwarfs,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
440,No labirinto do minotauro,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
441,Finding Nemo : Nemo in school,texto Davide Cali ; il. Marco Somà ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2012",23,Antes 2017,9 - 11 anos,Literatura,texto Davide Cali , il. Marco Somà ; trad. Miguel Gouveia
442,Peter Pan : comes to London,Carlo Collodi ; trad. Margarida Periquito ; il. Susana Oliveira,ISBN: 978-989-641-318-7,23,Antes 2017,9 - 11 anos,Literatura,Carlo Collodi , trad. Margarida Periquito ; il. Susana Oliveira
443,A rainha das rãs não pode molhar os pés,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
444,As aventuras de Pinóquio : história de um boneco,Luísa Ducla Soares ; il. Sandra Abafa,"Porto : Civilização, 2012",23,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Sandra Abafa
445,Pinocchio,Agnès de Lestrade ; il. Valeria Docampo ; trad. Teresa Viana,"Braga : Paleta de Letras, 2012",23,Antes 2017,9 - 11 anos,Literatura,Agnès de Lestrade , il. Valeria Docampo ; trad. Teresa Viana
446,Contos para rir,António Torrado ; il. Madalena Moniz,"Porto : Civilização, 2012",23,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Madalena Moniz
447,A grande fábrica de palavras,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
448,André topa-tudo no país dos minorcas,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
449,Toy story 3 ,António Torrado ; il. Madalena Moniz,"Porto : Civilização, 2012",23,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Madalena Moniz
450,A bug's life,Gisela Silva ; il. Teresa Lares,"Porto : Trinta Por Uma Linha, 2012",23,Antes 2017,9 - 11 anos,Literatura,Gisela Silva , il. Teresa Lares
451,André topa-tudo no país dos gigantes,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
452,O manto encantado da moura : novas histórias de encantear,texto Gonçalo M. Tavares ; il. Rachel Caiano,ISBN: 978-989-96028-9-2,23,Antes 2017,9 - 11 anos,Literatura,texto Gonçalo M. Tavares , il. Rachel Caiano
453,Toy story 2 ,texto de Roberto Malo e Francisco Javier Mateos ; il. Marjorie Pourchet ; trad.Ângela Barroqueiro,"Pontevedra : OQO Ed., 2012",23,Antes 2017,9 - 11 anos,Literatura,texto de Roberto Malo e Francisco Javier Mateos , il. Marjorie Pourchet ; trad.Ângela Barroqueiro
454,Viagem ao país da levitação,Roald Dahl ; il. Quentin Blake ; trad. Maria da Fé Peres,"Porto : Civilização, 2012",23,Antes 2017,9 - 11 anos,Literatura,Roald Dahl , il. Quentin Blake ; trad. Maria da Fé Peres
455,A mãe do herói,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
456,Charlie e a fábrica de chocolate,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",23,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
457,Dumbo,Alice Vieira ; il. Ricardo Cabral,"Alfragide : Texto, 2012",23,Antes 2017,9 - 11 anos,Literatura,Alice Vieira , il. Ricardo Cabral
458,Atlantis : the lost empire,textos Yvette K. Centeno ; il. Pedro Gama,"Lisboa : Estampa, 2012",24,Antes 2017,9 - 11 anos,Literatura,textos Yvette K. Centeno , il. Pedro Gama
459,Expressões com história,"[ed. lit.] Disney Enterprises, Pixar","Harlow : Pearson Education, 2012",24,Antes 2017,9 - 11 anos,Literatura,"[ed. lit.] Disney Enterprises, Pixar",
460,O outro lado da lua,[ed. lit.] Disney Enterprises,"Harlow : Pearson Education, 2012",24,Antes 2017,9 - 11 anos,Literatura,[ed. lit.] Disney Enterprises,
461,Up,história de António Mota ; il. por Sandra Serra,"Alfragide : Gailivro, 2011",24,Antes 2017,9 - 11 anos,Literatura,história de António Mota , il. por Sandra Serra
462,Sleeping Beauty,recontadas por Fiona Waters ; il. por Fulvio Testa ; trad. Bárbara Maia,"Porto : Civilização, 2011",24,Antes 2017,9 - 11 anos,Literatura,recontadas por Fiona Waters , il. por Fulvio Testa ; trad. Bárbara Maia
463,Um cavalo no hipermercado,Mário João Alves ; il. Ana Justo,"Porto : Trinta Por Uma Linha, 2011",24,Antes 2017,9 - 11 anos,Literatura,Mário João Alves , il. Ana Justo
464,As fábulas de Esopo,David Machado ; il. por João M. P. Lemos,"Lisboa : Presença, 2011",24,Antes 2017,9 - 11 anos,Literatura,David Machado , il. por João M. P. Lemos
465,Amílcar : consertador de búzios calados,José Jorge Letria ; il. Lídia Lobo Martins,Lisboa : Vega 2011,24,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. Lídia Lobo Martins
466,A mala assombrada,Franclim Neto ; il. André Marques,"Maia : Livro Directo, 2011",24,Antes 2017,9 - 11 anos,Literatura,Franclim Neto , il. André Marques
467,O livro de ir à Índia : de como Gil Lopes foi à Índia e voltou,Luísa Dacosta ; il. Cristina Valadas,"Alfragide : Asa II, 2011",24,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
468,Tesouro perdido... tesouro recuperado,Charles Dickens ; Roberto Innocenti ; trad. Maria Hermínia Brandão,"Matosinhos : Kalandraka, 2011",24,Antes 2017,9 - 11 anos,Literatura,Charles Dickens , Roberto Innocenti ; trad. Maria Hermínia Brandão
469,Lá vai uma... Lá vão duas...,Roald Dahl ; il. por Quentin Blake ; trad. Maria da Fé Peres,"Porto : Civilização, 2011",24,Antes 2017,9 - 11 anos,Literatura,Roald Dahl , il. por Quentin Blake ; trad. Maria da Fé Peres
470,Uma canção de Natal,Sérgio Guimarães de Sousa ; il. Ângela Vieira,ISBN: 978-989-8309-22-8,24,Antes 2017,9 - 11 anos,Literatura,Sérgio Guimarães de Sousa , il. Ângela Vieira
471,O fantástico Sr. Raposo,Enid Blyton ; trad. Inês Rodrigues,"Alfragide : Oficina do Livro, 2011",24,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , trad. Inês Rodrigues
472,... mas um xá toma um chá!,texto Claudio Hochman ; il. João Vaz de Carvalho,"Ilhavo : Bags of Books, 2011",24,Antes 2017,9 - 11 anos,Literatura,texto Claudio Hochman , il. João Vaz de Carvalho
